production_P,injection_P,fcv1_pid
612.145676,608.218064,30
611.64878,608.599824,30
611.376547,610.808047,40
611.72389,612.435713,40
611.704812,613.12262,40
611.236514,615.31921,40
612.089863,615.964155,40
611.61692,617.316831,30
612.131835,619.38369,30
613.037123,620.506191,30
613.400902,621.925174,30
614.235326,624.058911,40
614.639484,625.367641,40
615.4484,626.465349,40
616.82605,629.700268,40
617.559923,631.282327,40
619.110945,631.985858,40
620.02437,634.767194,40
621.251457,636.077679,40
622.377316,638.193332,40
623.650819,639.370307,50
624.538785,628.482925,50
623.328391,610.601988,50
621.25531,593.109816,40
617.828198,584.923234,35
615.42751,583.458215,35
611.918829,581.924426,35
609.248473,581.32775,35
606.609205,581.949906,30
604.56993,581.703346,30
602.639772,582.422805,30
600.874123,583.402701,30
598.970026,582.536705,30
597.960075,581.824994,30
595.99985,579.528391,30
594.138649,576.794361,25
592.409267,575.547883,25
591.165163,576.52504,20
589.884916,575.812146,20
588.953109,577.126744,20
587.852805,577.619999,20
586.298912,578.377565,20
585.804706,580.284573,20
585.205543,581.517004,20
585.267279,581.436191,20
584.762695,583.511361,20
584.226117,584.618975,20
584.427609,585.594309,20
584.095605,587.29272,20
584.884956,588.86889,20
584.485263,589.054985,20
584.715572,590.652799,20
585.352634,591.751996,20
585.73449,592.224857,20
586.919891,593.831919,20
587.174315,595.148455,20
588.22205,595.505918,20
588.928021,597.026518,20
589.418821,599.443596,20
589.829838,600.068157,20
591.166403,601.380436,25
591.538911,603.195552,30
592.544654,604.019329,35
593.438229,604.484965,35
594.080747,602.612008,35
594.286265,599.378959,35
594.277136,597.707594,20
595.00292,598.858258,20
594.456517,597.916564,20
594.908427,598.708008,20
595.79707,600.25469,20
595.833347,600.293865,22
595.704513,601.43532,22
596.503204,603.156252,22
597.383462,603.844238,22
597.429344,605.348939,22
598.21076,606.9859,28
598.80729,606.979086,28
599.426123,608.913188,28
599.824815,610.040575,28
600.986645,610.468916,28
602.124323,611.749989,45
602.512045,607.616101,40
602.16142,601.485508,35
601.606699,596.067913,35
600.615073,588.970899,20
598.946369,587.167588,20
598.401893,587.497051,20
597.668993,587.606503,20
596.328793,587.386626,20
595.927315,588.429126,20
595.478582,588.824953,20
594.486937,588.984154,20
594.092165,591.30933,20
593.93357,591.572754,20
594.102086,591.945763,20
593.668825,594.065596,20
593.183939,595.191571,20
593.610847,595.445766,20
594.363569,597.529869,20
594.02669,598.022141,20
594.332911,599.497773,20
594.885543,601.443422,20
595.622258,602.046339,20
595.535701,603.328871,20
596.468787,605.717291,20
596.982996,605.942398,20
597.772977,607.471186,20
598.535811,609.458167,20
599.583402,610.206924,25
600.353008,611.802687,25
601.571195,614.531363,25
602.206187,615.268764,35
603.299775,616.601256,40
604.288854,618.665328,45
605.587541,615.983815,45
606.191426,608.097808,45
605.610825,598.768226,20
604.431558,596.157486,20
603.589818,595.652341,20
603.248885,596.477883,20
602.494074,596.267129,20
601.616715,597.811568,20
601.834404,597.948018,20
601.205451,598.833941,20
600.730523,600.716395,20
600.554605,601.635137,20
601.038309,602.153653,20
601.030372,604.254743,25
601.261054,604.903,30
601.772162,605.227815,30
601.929136,606.061956,30
601.692416,604.285873,22
602.417676,604.144346,22
602.147999,605.708931,22
602.540958,606.209152,24
602.8755,607.274375,24
602.961818,608.636632,24
603.316278,609.115878,27
603.684845,610.932549,29
604.565275,612.581134,29
605.156264,613.722416,33
606.161626,615.305496,35
606.609377,612.954859,30
606.961433,609.971062,25
607.102972,610.408927,25
606.983563,609.94811,25
606.986663,608.936884,25
607.506281,610.1696,25
608.158481,610.82345,25
607.6797,611.658641,35
608.231216,613.303895,35
608.507131,614.714785,35
609.333132,614.706712,35
609.368331,614.953282,35
609.573495,614.827129,35
609.545527,614.597479,35
609.958537,615.171947,35
610.287041,615.204022,35
610.370421,614.300931,35
610.896964,615.293443,35
611.520767,614.037832,35
611.191958,613.00854,35
611.56311,614.03474,35
612.046174,614.768113,35
611.863388,615.52797,35
612.117106,616.827518,40
612.44645,617.885087,40
613.185226,618.921947,40
613.231013,620.344528,43
613.509952,617.259715,30
613.651349,615.618927,30
613.631632,614.652162,32.5
613.41586,612.030209,30
613.315738,609.820373,25
612.81332,609.796744,25
612.792353,609.841521,25
612.544205,610.943896,25
612.446507,611.486556,25
612.482965,612.065805,30
612.353855,613.626182,30
612.98836,614.508879,30
613.078771,614.801868,40
613.144885,614.691624,35
613.33205,611.506578,35
612.817717,608.336181,25
612.381413,608.158656,25
611.85652,608.786997,25
611.989914,607.906752,25
611.330845,609.16536,25
610.615812,610.005847,25
610.819231,610.291726,25
610.57612,611.694218,30
610.84201,613.598764,35
611.433332,614.173013,35
612.151447,615.469965,40
612.072884,616.632329,40
612.44458,616.256075,40
612.691621,614.919833,27
611.997907,613.631049,27
612.635723,612.297927,25
612.373686,613.716977,25
612.732314,614.277683,35
613.100081,614.645883,35
613.090828,616.157245,40
613.40943,617.121767,40
613.844027,617.350643,40
613.709918,616.606992,40
614.78109,616.398967,30
614.172912,617.379331,40
614.57334,619.209248,40
615.110004,620.033836,40
615.818933,620.487715,40
616.027112,622.062559,45
616.61106,622.103815,45
616.810463,621.070181,45
616.974591,616.924869,40
616.309456,612.439778,30
616.084241,612.214881,30
615.660099,612.39462,30
615.107371,611.929594,30
614.572119,613.236529,30
614.205517,614.313538,35
614.921952,614.167726,35
614.102209,615.641916,35
614.02916,617.238042,35
614.169211,617.713766,45
614.335314,614.827053,35
614.126829,613.998876,35
612.994847,609.706312,25
612.864534,608.020326,25
612.228865,607.621006,25
611.920451,607.192722,25
611.103541,607.321022,25
610.562975,608.650928,25
610.998221,608.837929,25
610.43087,609.067569,25
610.280984,611.334169,30
609.875271,611.512771,40
609.933392,612.116852,40
610.312748,613.881751,45
610.025625,614.583374,45
610.567182,615.523484,45
611.422095,617.028958,45
611.557854,617.836283,45
611.692125,614.66182,35
611.292346,612.621521,35
611.24054,608.813412,25
611.063868,606.50906,25
610.570111,606.953377,25
609.771048,606.523604,25
609.573324,606.433343,25
609.554837,607.913909,25
609.212435,608.421422,25
609.065716,608.083913,25
608.635307,609.740639,25
609.089468,610.434809,40
608.796125,610.423376,35
608.982898,612.140291,40
609.535492,612.751138,40
609.416837,612.024779,40
609.669811,609.792402,40
609.03584,607.568022,30
608.904201,607.539096,27
609.22039,607.748896,27
608.294183,608.134703,27
608.125276,608.451283,27
608.478133,609.380122,27
608.581249,610.081955,35
608.406495,610.210675,35
608.776036,611.261697,35
608.488912,611.440863,40
609.198203,610.30313,40
608.991388,609.389837,40
609.01265,608.173821,30
608.833947,607.505342,30
608.636747,608.16026,30
608.472228,609.787096,30
608.834958,609.38016,30
608.928946,611.125686,30
608.555723,611.51469,30
609.055127,612.117234,40
609.253004,613.038849,40
609.565693,614.100245,40
609.953939,614.107622,40
610.412851,615.591318,40
610.271349,616.301597,40
611.291545,616.756726,45
611.431529,616.510356,45
611.197633,612.887865,45
611.22066,609.298403,35
610.788458,606.981606,25
610.308942,607.175602,25
610.287623,606.922323,25
609.968419,607.142782,25
609.94378,608.213607,25
609.341202,607.931698,25
609.191401,608.358121,25
609.439167,610.028264,35
608.947375,609.668005,35
609.482923,610.45274,35
609.459314,612.189114,35
610.081657,612.22369,35
609.461145,613.308075,35
609.759162,614.697722,45
610.190115,612.837629,45
610.069123,609.485289,30
610.007367,610.406083,30
609.771792,610.71834,30
610.194808,611.273664,30
609.960569,612.851734,40
610.464895,613.139712,40
610.820547,613.677277,40
610.572324,614.280088,40
611.005423,611.897175,30
610.777965,610.352259,30
610.53226,609.750058,30
609.979275,606.952031,30
610.108614,603.959683,25
609.796126,603.9585,25
609.451225,603.468719,25
608.677231,603.467211,20
608.251324,604.915578,20
608.21251,605.322599,20
608.436438,605.941539,20
608.06932,606.92154,25
607.991262,608.125446,25
607.751977,608.377007,25
607.951313,609.990549,30
608.274771,610.403497,40
608.907912,610.817037,40
608.797422,612.618601,40
608.823339,613.59885,45
609.680819,610.246386,45
609.439072,608.447131,25
608.923852,608.99859,25
608.82188,608.365727,25
609.239497,609.651896,25
609.007242,610.200005,25
609.482093,610.579428,25
609.869738,612.270585,45
609.749852,608.864984,45
609.531276,608.069293,25
609.559864,608.75516,20
609.448229,610.5098,20
609.724154,610.242912,30
609.761166,611.250016,30
609.701375,612.698058,40
609.914133,611.33455,45
610.090681,609.623629,30
609.949599,611.270801,30
610.452476,610.843605,30
610.665405,611.706166,30
610.504368,613.666149,30
611.366559,613.553023,45
611.815445,613.385481,45
611.793582,614.075127,45
612.094919,610.10127,40
611.839369,607.336807,25
611.185061,607.852011,25
610.76215,607.416665,25
610.374924,607.730983,25
610.260255,608.692671,25
610.509939,608.491469,25
610.55916,610.060005,25
610.74869,610.789476,30
610.699555,610.549805,40
610.792636,611.000526,40
610.98727,611.432512,40
610.940128,610.874945,40
611.131433,611.846749,37
611.456693,613.061782,45
611.558007,613.24298,45
612.182267,613.295115,45
611.827178,614.075137,45
611.98957,613.714992,45
612.350077,614.845948,45
611.675966,613.785459,50
612.274767,609.66894,30
611.89026,609.380704,30
611.367618,609.984413,30
611.549632,610.839024,35
611.138139,612.475852,45
611.056828,612.882253,45
611.544404,613.001936,45
611.47414,613.16044,40
611.317615,613.075295,40
611.593816,612.461461,45
611.245357,612.803798,45
611.579889,612.602453,45
611.26205,612.350205,45
611.448604,613.071449,45
611.230018,611.844659,45
611.675871,609.79161,45
611.297058,609.90778,40
610.854144,607.834127,40
610.556994,606.007722,40
610.146646,606.072101,30
609.508363,605.61012,30
609.361806,605.506938,30
609.2744,607.177444,30
609.451644,607.21744,30
609.009855,607.159168,30
608.622458,608.847224,30
609.10969,609.359537,30
609.226028,608.892765,40
609.163176,609.951822,40
609.001003,610.436374,40
608.982936,610.398487,45
609.498691,612.06509,45
608.794694,610.147975,50
608.749975,604.909604,30
609.174365,604.382232,30
608.187689,604.793882,30
608.101772,604.282342,25
608.098328,605.628815,25
607.406493,606.182937,25
607.282305,606.526295,25
607.440614,607.497421,25
607.492678,608.719535,25
607.382875,608.678022,30
608.105244,610.028923,40
607.672679,611.224688,40
608.228726,611.613921,45
608.530139,612.380057,45
608.57213,611.670436,50
608.389182,607.767133,37.383037
608.536798,607.110154,37.597809
607.785535,608.097799,37.38899
608.293677,607.692829,37.806645
608.288154,608.437683,37.96619
608.645905,609.813779,38.315789
608.467726,609.718432,38.39889
608.561771,610.967916,38.619357
608.662207,612.757551,39.286562
609.016037,612.779024,41.453499
609.349835,612.78097,45.785911
609.376496,608.486068,54.111314
608.870949,602.638223,30
608.839966,601.581523,25
607.83488,602.016535,25
607.545458,601.710644,25
606.880103,602.123028,20
606.220882,602.987374,20
606.499287,603.078455,20
606.505039,603.291872,20
606.485857,605.254632,20
606.721985,605.387026,20
605.925622,605.574456,20
606.572547,607.773699,20
605.590422,607.935658,20
605.727888,608.594403,20
606.52447,610.256005,20
606.612458,611.230691,20
607.331603,611.418283,40
608.133012,612.696398,40
607.627083,614.057252,40
608.495093,614.01049,40
608.662455,615.322149,50
609.628946,608.613204,50
608.999515,602.824699,25
608.687695,602.402733,25
607.688924,602.176919,25
606.796522,601.789691,20
607.000428,602.359072,20
606.881429,603.288074,20
606.656108,603.086911,20
606.330209,604.427944,20
606.274434,605.096767,20
606.216666,605.255949,20
606.448359,607.06488,20
606.505087,608.540655,20
606.575733,608.341124,20
607.001048,609.770166,20
606.943185,611.297246,20
607.549493,611.493198,45
607.185427,611.88662,45
608.350053,612.608151,50
607.55678,609.147514,30
607.973711,609.760537,30
608.245267,610.669879,40
608.454571,610.725421,40
608.768452,612.052874,40
609.011859,612.799179,45
609.140578,611.96331,45
609.119974,608.74347,45
608.903476,605.276448,25
608.308959,603.852245,20
608.123301,604.076932,20
607.817958,605.229438,20
608.079765,604.791668,20
608.036382,605.340388,20
608.209496,606.802344,20
607.874219,607.2939,20
608.595253,608.015641,20
608.552814,608.71462,45
608.883111,607.490282,45
608.317649,606.193673,20
608.664944,608.26976,30
608.671278,608.284036,40
608.183235,608.819587,40
608.696042,609.640329,40
609.036832,609.871334,40
609.370277,610.694291,40
609.229176,611.969638,40.803527
610.20181,612.638508,40
610.171247,613.420171,40
610.604394,614.287771,40
611.667982,614.802297,40
611.305615,611.338606,75.052154
611.078386,608.319156,6.918239
610.768216,608.07689,30
610.446695,608.595339,30
610.53659,609.699784,26.725985
611.1286,610.474585,28.248146
610.51467,611.463919,28.786374
610.636922,612.934799,30.48973
610.913371,613.594135,36.804344
611.450274,614.557149,38.896843
612.238977,615.921373,41.917135
612.292319,615.726298,44.805338
612.49382,612.845674,48.139109
612.37112,607.013347,50.871779
610.650734,600.972136,25
609.85502,599.599543,25
609.282556,600.25635,20
608.581812,600.031329,20
607.66831,599.857927,20
607.466541,601.370015,20
606.885235,601.656963,20
606.837807,601.405697,20
606.166663,602.908337,20
605.86338,603.626584,20
605.855968,603.785843,20
605.154919,605.987423,20
605.538673,606.497627,20
605.709783,606.551022,20
605.864133,607.978813,20
606.328101,608.614406,25
606.678592,609.303117,27
607.349574,610.854656,27
607.449056,611.999747,30
607.882833,612.840339,35
607.940477,614.975699,40
608.386015,615.019694,45
608.773956,615.025305,45
608.732977,609.942279,45
608.600432,604.807662,45
607.994391,598.797085,35
606.201528,595.55916,25
605.682578,594.945354,22
604.531736,593.997801,22
603.72138,594.587977,22
603.218598,595.128891,20
602.286448,595.218121,20
601.503687,595.768149,20
601.229928,596.971758,20
600.465759,597.181997,20
600.111824,598.217998,20
599.881629,599.344107,20
599.718293,599.595525,20
599.686461,600.181875,20
599.431656,601.254045,20
599.57165,601.823274,20
600.029808,602.354549,20
600.124778,603.519107,20
600.681178,604.157516,20
600.548014,605.117075,35
601.667024,605.962554,35
601.300784,606.683769,35
602.091986,607.850007,35
602.240222,608.610169,45
603.042604,607.939399,55
602.940403,601.002922,40
601.92223,597.313332,35
601.624461,592.61095,35
600.20523,589.977516,20
599.51681,589.5921,15
598.335911,588.770289,10
597.377405,588.695489,10
597.068189,590.025652,5
596.673913,589.826026,5
596.095927,589.709922,5
595.814316,591.020369,5
595.246269,591.17394,5
594.687656,591.16724,5
594.730038,592.888774,5
594.223308,593.257642,5
594.211651,593.713468,5
594.088426,595.502186,5
594.281581,594.961845,10
594.289241,595.477985,7
594.54832,596.974373,7
595.072936,597.822343,7
594.862401,598.222388,10
595.323859,599.675221,20
595.617737,600.098752,30
596.125307,600.582884,30
596.040705,601.429479,25
596.461098,602.407104,25
596.681287,602.658894,25
597.669136,603.636318,30
598.308363,604.912619,30
598.980528,605.5539,33
598.95877,606.182698,33
599.219976,607.735612,33
600.465854,608.374764,33
600.551953,608.732781,40
601.21891,609.8846,40
602.198689,610.166279,40
602.536904,610.569426,40
603.777021,611.666772,40
604.356429,611.957728,40
604.666732,612.039342,40
604.996619,608.104766,45
604.519965,600.373523,45
604.150854,593.763885,45
603.057437,590.520396,5
601.511309,589.237834,5
600.717922,588.628199,5
599.420934,589.287917,5
598.631582,589.398696,5
598.386039,589.240869,5
596.903765,589.943332,5
596.560104,590.961792,5
595.976069,590.383478,5
596.034562,591.614735,5
595.694096,592.215037,5
595.479421,592.581633,5
595.161725,593.828951,5
595.308235,594.573805,5
595.139986,594.260566,5
594.808038,595.433742,5
594.717828,596.232039,5
594.835015,596.786008,5
594.818455,597.471064,5
595.063445,599.031392,10
595.284435,599.073822,10
595.522271,600.161414,10
595.949284,601.656972,10
596.253301,601.711235,25
596.900064,602.572737,25
597.273477,603.724393,25
597.684885,604.337407,25
598.427276,604.927545,25
598.723681,606.537089,40
598.999597,606.630661,40
600.173122,607.201998,40
600.42064,608.29816,40
601.764379,608.715632,40
602.104425,609.704976,40
602.915468,611.184282,40
603.42693,611.158629,40
604.862415,611.769267,40
605.407168,613.663086,40
606.389932,613.88471,40
607.398481,614.016617,40
608.598038,615.629949,40
609.013976,615.721527,45
609.688498,612.663149,45
609.371154,605.015229,45
608.573733,598.364965,45
607.015337,592.323792,45
605.062448,591.584015,5
603.916452,589.707441,5
602.976165,590.276746,5
601.444212,591.118818,5
600.638701,591.407435,5
599.753664,591.316173,5
598.972563,592.264662,5
598.384837,592.417231,5
597.924676,592.374458,5
597.492226,593.710929,5
596.843479,593.385455,5
596.85752,594.015437,5
596.665099,595.161758,5
596.742842,596.060965,5
596.24132,596.51494,5
597.00133,597.709684,5
596.900999,598.465131,5
596.5519,596.319656,5
594.74034,577.303687,5
592.844541,572.93489,5
590.706452,572.431195,5
589.316897,573.009968,5
587.464797,573.445323,5
585.825654,572.889035,5
585.185206,574.241053,5
583.85837,574.941979,5
583.028124,574.741274,5
582.408347,575.609704,5
581.735829,576.240707,5
580.820086,576.374666,5
580.631977,577.77336,5
580.541223,578.275719,5
580.258706,578.665801,5
580.153024,579.772241,5
579.912622,580.443202,5
579.893124,580.833083,5
580.072133,581.596881,5
580.18766,582.742277,5
580.49018,583.185124,5
580.793128,584.315346,5
580.531245,585.476755,5
580.852957,586.118713,5
580.92263,586.611329,5
581.725002,588.121364,5
581.978768,588.526124,5
582.062597,589.036452,5
582.924216,590.114348,5
583.314962,590.28209,5
583.78223,591.099998,5
584.236744,592.249994,5
584.981491,592.834587,5
585.169657,593.384329,5
585.602165,594.735679,5
586.644863,595.138224,5
586.859557,595.392,5
587.677516,596.559125,5
588.375236,597.174172,5
588.622363,597.241872,5
589.451063,599.347562,5
589.849078,599.748752,5
590.871553,599.671385,5
591.412051,601.165082,0
592.043037,601.628963,0
592.478988,601.607223,0
593.366944,602.966322,0
593.927608,603.102438,0
595.08899,603.429839,0
595.224702,605.394842,0
595.474423,605.820836,0
596.406106,606.047584,0
597.057219,607.215903,0
597.99535,607.7557,0
598.837348,608.600711,0
599.341245,609.58055,0
599.656538,609.987677,0
600.892639,610.650926,0
601.761956,612.391909,0
603.141619,613.27057,0
603.715151,613.489904,0
603.712718,615.497622,0
605.235065,616.175511,0
605.971342,615.030859,0
606.078828,617.189686,0
607.48561,617.825031,0
608.041247,618.379773,0
609.196934,620.008155,0
610.276462,620.982363,0
610.971397,621.619454,0
611.482868,621.458717,0
612.542984,617.836893,0
612.18593,613.537057,0
612.304166,612.182377,0
611.970435,612.2755,0
611.815865,613.38258,0
612.078626,614.367677,0
612.407607,614.538139,0
612.860328,615.126474,0
612.579881,615.989388,0
613.457831,616.961391,0
613.572223,617.436609,0
613.441939,618.91456,0
613.817222,618.85627,0
614.081319,619.567589,0
614.702346,620.726717,0
615.292914,620.982106,0
616.726701,622.91049,0
616.986506,622.948902,0
616.765287,623.329441,0
618.183449,624.101427,0
618.665054,624.662964,0
619.165736,625.657108,0
619.942859,626.066592,0
620.255051,626.412756,0
620.69375,627.492589,0
621.222487,628.874525,0
621.621875,622.580388,0
620.844256,613.693347,0
619.630534,600.945119,0
617.249829,594.506954,0
615.285274,594.257798,0
613.60993,594.675031,0
612.321699,593.771834,0
610.367636,594.071112,0
609.392302,594.644636,0
608.589262,594.460173,0
607.562485,594.94482,0
606.584051,595.505088,0
605.249355,595.481936,0
604.306139,596.243691,0
603.859094,597.056341,0
603.644285,597.127009,0
602.970069,598.372857,0
603.099323,599.08806,0
602.391548,599.503948,0
602.39504,600.928399,0
601.948806,601.334895,5
602.632341,601.704154,5
602.383841,602.628298,5
602.754049,604.008163,5
602.867458,604.232431,5
603.409207,604.576438,0
603.402033,606.543645,0
603.497118,606.678215,0
604.108587,607.589113,0
604.59435,608.021939,0
605.350707,609.163642,0
605.606552,609.710244,0
605.752594,610.805947,0
606.321395,610.919398,0
607.046826,612.220245,0
607.322817,612.679019,0
607.893431,612.825213,0
608.913378,614.58347,0
609.29923,615.130844,0
609.399332,614.993679,0
610.349407,616.99382,0
610.900675,617.29659,0
611.670128,617.826319,0
612.315689,619.300634,0
612.987072,619.713267,0
613.886723,620.238425,0
614.375835,621.910239,0
615.040121,622.15573,0
615.831038,622.923717,0
616.730155,624.629142,0
617.010992,625.253579,0
618.270597,625.343191,0
618.935751,623.895931,0
619.074467,619.741048,0
619.142471,614.310675,0
617.598451,610.2722,0
616.352554,606.879912,0
615.499615,606.340344,0
614.08606,607.090294,0
613.565259,606.599263,0
613.082262,606.83482,0
612.506917,608.364515,0
612.403162,608.580527,0
611.476115,608.893681,0
611.556195,610.284177,0
611.196536,610.370649,0
611.119127,610.77245,0
611.40504,612.493068,0
610.969842,612.617885,0
611.034831,613.217901,0
611.263891,614.220805,0
611.341147,614.776912,0
611.694758,615.465747,0
611.730567,616.537135,0
612.564905,616.795224,0
612.588447,617.407894,0
613.017607,618.753069,0
613.51413,619.257632,0
613.768201,619.803318,0
613.98364,620.941499,0
615.026729,621.589155,0
615.691196,621.964683,0
615.393484,623.831247,0
616.32241,623.822763,0
617.129142,624.654967,40
617.879718,626.093208,40
618.349055,626.673746,40
619.18428,627.772036,40
619.544253,625.944447,55
619.349849,614.421071,55
617.823371,604.078268,55
615.634725,593.630298,55
613.027146,584.50833,5
610.308971,581.659218,5
607.959192,580.757119,5
605.650241,578.998184,5
602.584828,579.153273,5
601.309712,578.914251,5
599.050058,578.239836,5
597.599368,578.277227,5
596.321085,578.486902,2
594.160751,579.047695,2
593.236499,578.741193,2
591.887475,579.947857,2
591.183974,579.560876,2
589.697122,580.099357,2
589.174623,581.020466,2
588.739693,581.213069,2
587.915819,581.27657,2
587.689115,582.491011,2
586.990203,582.73741,2
586.396496,583.109674,2
586.353542,584.245374,2
585.950014,584.027844,2
586.061706,584.678487,2
585.686766,585.971833,2
585.584193,586.727165,2
585.963779,586.939093,2
585.669377,588.254875,2
585.533494,589.085666,2
585.871403,589.09875,2
586.257217,590.514536,2
586.479104,591.106831,2
587.098995,591.281932,2
587.351235,593.131689,2
587.323534,593.219831,2
587.8202,593.828961,2
588.574792,594.668274,2
588.802488,595.368055,2
589.597487,595.612335,2
589.304334,596.7918,5
590.228653,597.330529,5
590.582025,597.182035,5
591.216855,598.686555,4
591.63059,599.19609,4
591.549928,599.718452,4
592.648153,600.547192,10
593.464557,601.603921,10
593.981847,601.615802,10
594.437057,602.369312,10
595.513647,602.487496,10
595.743795,603.446855,10
595.969401,604.552188,10
597.20989,605.471914,10
597.653835,605.154017,10
598.112852,606.757395,10
598.871516,607.348889,10
599.446021,607.611139,25
600.019544,608.60555,25
601.36065,609.210547,25
602.321799,609.655675,25
602.898947,611.053481,25
603.335251,611.718439,25
604.598414,612.122846,25
605.228388,613.777577,25
606.587628,614.348561,25
607.205669,615.438339,25
608.27148,616.6296,45
608.959947,613.99022,45
609.045092,609.267225,45
608.226618,605.575916,45
607.336296,601.708706,45
607.081004,598.755038,5
606.188793,598.747985,5
605.45575,598.312143,5
604.778272,598.647513,5
604.190336,599.542817,5
603.635548,599.843565,5
603.395642,599.79331,5
603.214077,600.766945,5
602.97791,600.946741,5
602.52809,601.575902,5
602.838126,602.378149,5
602.861621,602.317855,5
603.124639,602.927385,15
602.87198,603.993266,15
602.835417,603.600569,15
603.080455,604.434987,15
602.883236,605.343642,15
602.95288,605.746493,25
603.219304,606.0924,25
603.87138,607.424863,25
603.955047,607.377691,25
604.601943,608.087292,25
604.742853,608.555619,25
605.110562,608.650346,25
605.367238,609.601145,25
605.592911,609.765652,45
605.944213,604.966396,45
605.199485,600.75911,45
604.855433,597.36708,45
604.102825,594.60986,45
603.177199,592.829587,45
602.638818,592.185834,45
600.963542,590.791378,45
599.842214,589.913547,45
599.156074,588.269629,45
598.045707,586.517948,45
597.221929,583.908973,45
595.48482,583.200889,5
593.946286,581.965061,5
593.405911,581.789331,5
592.546009,582.510365,5
591.572545,581.775961,5
590.493465,581.63055,5
589.410599,582.746466,5
588.994622,583.043644,5
588.436133,582.967374,5
587.932665,583.301437,5
587.491458,583.372268,5
586.936107,584.063956,5
586.495759,585.167963,5
586.254451,585.41981,5
586.065808,585.2984,5
586.013229,586.954382,5
586.101483,586.588616,5
585.954631,587.227272,5
585.719847,588.386305,5
586.115372,588.601487,5
586.429854,589.107339,5
586.557409,589.994408,5
586.982734,590.161072,5
586.835471,591.204736,5
587.733567,592.217785,5
587.552326,592.200722,5
588.213569,592.500668,5
588.305659,593.735856,5
588.806122,593.971375,5
588.835149,594.15996,25
589.431842,594.955976,15
589.390643,595.35104,15
590.046773,595.730214,15
590.296371,596.812939,15
591.105697,597.165688,15
591.072978,597.608582,15
592.036531,598.537794,15
592.412101,598.781701,15
592.830977,598.757232,15
593.352426,600.144169,15
594.14898,600.542812,15
594.177845,600.793371,15
594.525808,602.116444,15
595.081626,602.359903,15
595.748488,602.457759,15
596.290198,603.116409,15
596.895781,604.054286,15
597.659549,604.044084,15
597.757047,604.885669,15
597.931859,605.873524,15
598.807701,606.205287,15
599.309156,607.76824,15
599.962129,608.438676,15
600.292407,608.019897,15
601.442523,609.206844,15
602.26467,610.078557,15
602.202676,610.300744,15
602.99157,612.209079,30
603.332685,613.291164,30
604.936495,613.37735,30
605.166156,615.149702,30
606.362889,615.940288,30
606.874857,616.21774,40
607.116422,613.387991,50
607.159748,608.287586,30
607.269466,607.007735,20
607.329981,607.813332,20
607.401428,608.500803,30
606.963693,607.038293,50
607.248346,602.979568,50
606.283058,597.537619,50
604.962164,592.376652,50
603.806353,590.277805,20
603.339934,589.713262,20
602.407851,588.854165,20
600.932025,589.759471,20
600.366859,589.549805,20
599.00511,589.17084,20
597.778605,589.738838,20
597.54365,589.961388,20
597.350591,589.920008,20
596.607932,590.916767,20
595.727874,591.344517,20
596.300156,591.028233,20
595.404063,592.671817,20
595.620713,593.221148,20
595.370887,593.703972,20
595.020319,594.15892,20
594.778343,595.196286,20
595.04307,595.280916,20
594.7298,596.289165,20
595.249684,597.078911,20
595.262791,597.609909,20
595.474165,598.162065,20
595.74306,599.123466,20
595.801324,599.34842,20
596.565426,600.376567,20
596.127482,601.104177,20
596.63571,601.853249,20
597.488086,602.348126,20
597.687021,602.97033,20
597.738112,602.784837,20
598.058613,603.542603,20
599.005606,604.633669,30
599.210027,604.924892,30
599.749829,605.35331,30
600.095503,606.555373,30
600.270171,606.539293,30
600.907538,607.503156,30
601.671173,608.013999,30
602.542646,608.606313,30
602.420881,609.324513,30
602.774329,610.310793,30
603.81158,610.114478,30
603.437738,610.942445,30
604.758669,612.021706,30
605.085704,612.413334,30
605.481429,612.671938,30
606.098745,614.033413,30
606.799031,613.904025,50
607.455018,609.937603,50
606.846974,605.422518,50
606.470537,600.601207,50
605.909549,596.041077,50
604.389653,593.122136,50
603.887358,589.133688,50
602.352801,585.99676,10
601.105425,584.849856,10
599.392298,583.891566,10
598.97903,583.537624,10
596.832156,584.085476,10
596.263288,583.714986,10
595.426499,583.79306,10
595.295882,583.827416,10
593.713944,584.079607,10
593.165528,584.242893,10
592.562845,585.163687,10
591.773713,585.603824,10
591.163418,585.515654,10
590.775333,586.419642,10
590.394928,586.871651,10
590.51386,586.826282,10
590.273496,587.607067,10
589.738473,588.766243,10
589.900502,588.695947,10
590.070468,589.019904,10
589.997075,589.680099,10
590.120176,589.812741,10
590.161508,590.799461,10
590.48696,591.568545,10
590.641282,591.589359,10
590.49129,592.264395,10
590.530009,592.560771,10
591.538415,593.019002,10
591.55031,593.565795,10
591.445915,593.978619,10
592.255966,594.537665,10
591.918133,594.676968,10
592.489023,595.777301,10
593.054113,596.336938,20
592.633825,596.430234,20
593.324658,597.079092,20
593.172511,597.484481,20
593.725057,597.795144,20
594.288936,599.275662,20
594.119218,598.833598,20
595.077887,599.392978,20
594.982612,600.47493,20
596.108051,600.739346,20
595.80306,601.372038,20
596.466803,601.942422,20
596.66384,602.552343,20
597.172211,602.962027,20
597.35764,604.18,20
597.58503,604.304654,20
598.36863,605.097568,20
598.457505,606.208551,20
598.98483,606.700613,20
599.957168,607.22015,20
600.741894,608.831516,20
601.580238,609.133829,20
602.263163,611.224936,20
